label,total_character,letters,numbers,special_characters,letters_number,dots,lowercase_letters,uppercase_letters,subdomains_count,subdomain1,subdomain1_letters,subdomain1_numbers,subdomain1_special,subdomain2,subdomain2_letters,subdomain2_numbers,subdomain2_special,subdomain3,subdomain3_letters,subdomain3_numbers,subdomain3_special,subdomain4,subdomain4_letters,subdomain4_numbers,subdomain4_special
0,10,8,0,0,8,2,8,0,2,2,2,0,0,6,6,0,0,0,0,0,0,0,0,0,0
0,16,11,3,0,14,2,11,0,2,4,1,3,0,10,10,0,0,0,0,0,0,0,0,0,0
1,45,35,9,0,44,1,25,10,2,36,29,7,0,8,6,2,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,10,4,1,14,3,10,0,3,3,1,2,0,11,8,2,1,1,1,0,0,0,0,0,0
1,55,42,11,1,53,1,31,11,2,39,32,6,1,15,10,5,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,48,29,11,5,40,3,29,0,3,33,20,10,3,9,6,1,2,3,3,0,0,0,0,0,0
0,17,15,0,0,15,2,15,0,2,13,13,0,0,2,2,0,0,0,0,0,0,0,0,0,0
1,50,38,9,2,47,1,28,10,2,38,31,6,1,11,7,3,1,0,0,0,0,0,0,0,0
0,16,14,0,0,14,2,14,0,2,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0
0,33,14,12,4,26,3,14,0,3,18,5,11,2,9,6,1,2,3,3,0,0,0,0,0,0
0,35,18,10,4,28,3,18,0,3,20,9,9,2,9,6,1,2,3,3,0,0,0,0,0,0
0,7,6,0,0,6,1,6,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,138,115,18,2,133,3,76,39,4,54,45,8,1,30,28,2,0,27,26,1,0,24,16,7,1
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,51,11,2,62,1,25,26,2,33,26,6,1,31,25,5,1,0,0,0,0,0,0,0,0
1,45,31,12,1,43,1,23,8,2,36,25,10,1,8,6,2,0,0,0,0,0,0,0,0,0
0,10,9,0,0,9,1,9,0,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,17,3,0,20,3,17,0,3,9,6,3,0,4,4,0,0,7,7,0,0,0,0,0,0
0,35,12,17,3,29,3,12,0,3,20,3,16,1,9,6,1,2,3,3,0,0,0,0,0,0
0,9,7,0,0,7,2,7,0,2,5,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0
0,20,17,0,0,17,3,17,0,3,5,5,0,0,9,9,0,0,3,3,0,0,0,0,0,0
0,16,13,1,0,14,2,13,0,2,12,12,0,0,2,1,1,0,0,0,0,0,0,0,0,0
1,49,38,10,0,48,1,29,9,2,34,28,6,0,14,10,4,0,0,0,0,0,0,0,0,0
1,127,103,20,1,123,3,61,42,4,39,31,8,0,29,23,5,1,34,30,4,0,22,19,3,0
0,12,10,0,1,10,1,10,0,1,11,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,32,29,0,1,29,2,29,0,2,14,13,0,1,16,16,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,3,0,0,3,1,3,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,49,36,10,2,46,1,24,12,2,35,25,8,2,13,11,2,0,0,0,0,0,0,0,0,0
1,51,37,11,2,48,1,24,13,2,37,28,8,1,13,9,3,1,0,0,0,0,0,0,0,0
1,42,33,7,1,40,1,23,10,2,34,27,6,1,7,6,1,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,43,34,8,0,42,1,27,7,2,37,29,8,0,5,5,0,0,0,0,0,0,0,0,0,0
0,13,11,0,0,11,2,11,0,2,3,3,0,0,8,8,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,45,33,11,0,44,1,26,7,2,36,27,9,0,8,6,2,0,0,0,0,0,0,0,0,0
0,25,22,0,0,22,3,22,0,3,4,4,0,0,8,8,0,0,10,10,0,0,0,0,0,0
0,13,11,0,0,11,2,11,0,2,3,3,0,0,8,8,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29,9,13,5,22,2,9,0,2,18,2,12,4,9,7,1,1,0,0,0,0,0,0,0,0
1,55,45,9,0,54,1,29,16,2,38,31,7,0,16,14,2,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,10,0,1,10,1,10,0,1,11,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,39,22,10,4,32,3,22,0,3,24,13,9,2,9,6,1,2,3,3,0,0,0,0,0,0
0,17,10,3,1,13,3,10,0,3,2,1,1,0,11,8,2,1,1,1,0,0,0,0,0,0
1,51,36,14,0,50,1,26,10,2,38,30,8,0,12,6,6,0,0,0,0,0,0,0,0,0
1,44,35,7,1,42,1,20,15,2,35,28,6,1,8,7,1,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33,11,15,4,26,3,11,0,3,18,2,14,2,9,6,1,2,3,3,0,0,0,0,0,0
0,12,10,0,0,10,2,10,0,2,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
0,13,7,4,0,11,2,7,0,2,5,1,4,0,6,6,0,0,0,0,0,0,0,0,0,0
0,28,22,1,0,23,5,22,0,5,3,2,1,0,8,8,0,0,3,3,0,0,6,6,0,0
0,15,13,0,0,13,2,13,0,2,8,8,0,0,5,5,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,49,33,13,2,46,1,25,8,2,39,28,11,0,9,5,2,2,0,0,0,0,0,0,0,0
0,46,42,2,0,44,2,42,0,2,36,34,2,0,8,8,0,0,0,0,0,0,0,0,0,0
0,13,11,0,0,11,2,11,0,2,3,3,0,0,8,8,0,0,0,0,0,0,0,0,0,0
1,49,37,11,0,48,1,27,10,2,38,29,9,0,10,8,2,0,0,0,0,0,0,0,0,0
1,48,35,11,1,46,1,20,15,2,39,29,9,1,8,6,2,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,42,20,13,6,33,3,20,0,3,18,2,12,4,14,11,1,2,7,7,0,0,0,0,0,0
0,7,5,0,1,5,1,5,0,1,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,14,0,0,14,2,14,0,2,4,4,0,0,10,10,0,0,0,0,0,0,0,0,0,0
1,48,36,10,1,46,1,23,13,2,39,29,9,1,8,7,1,0,0,0,0,0,0,0,0,0
0,12,11,0,0,11,1,11,0,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,13,0,0,13,2,13,0,2,3,3,0,0,10,10,0,0,0,0,0,0,0,0,0,0
1,113,81,25,4,106,3,40,41,4,29,21,7,1,29,24,5,0,27,16,10,1,25,20,3,2
0,3,0,2,0,2,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,50,40,9,0,49,1,28,12,2,37,29,8,0,12,11,1,0,0,0,0,0,0,0,0,0
0,33,24,3,1,27,5,24,0,5,13,9,3,1,5,5,0,0,2,2,0,0,5,5,0,0
0,17,15,0,0,15,2,15,0,2,6,6,0,0,9,9,0,0,0,0,0,0,0,0,0,0
0,8,7,0,0,7,1,7,0,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31,25,1,3,26,2,25,0,2,27,24,0,3,2,1,1,0,0,0,0,0,0,0,0,0
0,14,13,0,0,13,1,13,0,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,9,0,0,9,2,9,0,2,3,3,0,0,6,6,0,0,0,0,0,0,0,0,0,0
0,24,19,2,0,21,3,19,0,3,12,10,2,0,4,4,0,0,5,5,0,0,0,0,0,0
1,47,36,10,0,46,1,24,12,2,33,23,10,0,13,13,0,0,0,0,0,0,0,0,0,0
0,41,23,11,4,34,3,23,0,3,26,14,10,2,9,6,1,2,3,3,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,12,0,1,12,2,12,0,2,3,3,0,0,10,9,0,1,0,0,0,0,0,0,0,0
0,34,16,10,5,26,3,16,0,3,19,7,9,3,9,6,1,2,3,3,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32,25,2,3,27,2,25,0,2,14,9,2,3,16,16,0,0,0,0,0,0,0,0,0,0
1,100,80,16,2,96,2,52,28,3,47,40,7,0,31,27,3,1,20,13,6,1,0,0,0,0
0,12,11,0,0,11,1,11,0,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,11,8,0,19,4,11,0,4,8,1,7,0,6,5,1,0,1,1,0,0,4,4,0,0
0,18,14,1,1,15,2,14,0,2,14,13,0,1,2,1,1,0,0,0,0,0,0,0,0,0
1,135,119,13,0,132,3,68,51,4,48,42,6,0,32,29,3,0,27,23,4,0,25,25,0,0
1,126,103,18,2,121,3,54,49,4,36,29,7,0,32,29,2,1,24,22,2,0,31,23,7,1
0,34,17,11,3,28,3,17,0,3,19,8,10,1,9,6,1,2,3,3,0,0,0,0,0,0
0,41,20,13,5,33,3,20,0,3,21,6,12,3,14,11,1,2,3,3,0,0,0,0,0,0
0,20,17,1,0,18,2,17,0,2,13,12,1,0,5,5,0,0,0,0,0,0,0,0,0,0
1,48,36,10,1,46,1,23,13,2,37,28,8,1,10,8,2,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36,19,10,4,29,3,19,0,3,21,10,9,2,9,6,1,2,3,3,0,0,0,0,0,0
0,32,24,3,3,27,2,24,0,2,14,8,3,3,16,16,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33,12,15,3,27,3,12,0,3,18,3,14,1,9,6,1,2,3,3,0,0,0,0,0,0
0,35,19,10,3,29,3,19,0,3,20,10,9,1,9,6,1,2,3,3,0,0,0,0,0,0
0,14,12,0,0,12,2,12,0,2,3,3,0,0,9,9,0,0,0,0,0,0,0,0,0,0
1,58,43,14,0,57,1,33,10,2,38,30,8,0,19,13,6,0,0,0,0,0,0,0,0,0
0,34,18,10,3,28,3,18,0,3,14,4,9,1,14,11,1,2,3,3,0,0,0,0,0,0
0,4,3,0,0,3,1,3,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,3,0,0,3,1,3,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44,24,11,6,35,3,24,0,3,29,15,10,4,9,6,1,2,3,3,0,0,0,0,0,0
0,10,9,0,0,9,1,9,0,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,49,35,12,1,47,1,24,11,2,41,31,9,1,7,4,3,0,0,0,0,0,0,0,0,0
0,5,4,0,0,4,1,4,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,22,0,1,22,4,22,0,4,12,11,0,1,1,1,0,0,7,7,0,0,3,3,0,0
0,36,17,11,5,28,3,17,0,3,21,8,10,3,9,6,1,2,3,3,0,0,0,0,0,0
1,56,44,11,0,55,1,29,15,2,39,32,7,0,16,12,4,0,0,0,0,0,0,0,0,0
0,13,12,0,0,12,1,12,0,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,35,18,10,4,28,3,18,0,3,20,9,9,2,9,6,1,2,3,3,0,0,0,0,0,0
1,48,34,12,1,46,1,25,9,2,39,29,9,1,8,5,3,0,0,0,0,0,0,0,0,0
0,11,9,0,1,9,1,9,0,1,10,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,16,14,0,0,14,2,14,0,2,3,3,0,0,11,11,0,0,0,0,0,0,0,0,0,0
1,62,50,9,2,59,1,32,18,2,44,35,7,2,17,15,2,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32,27,0,0,27,5,27,0,5,11,11,0,0,4,4,0,0,3,3,0,0,6,6,0,0
1,57,44,10,2,54,1,32,12,2,39,31,6,2,17,13,4,0,0,0,0,0,0,0,0,0
1,126,102,20,1,122,3,51,51,4,37,33,4,0,28,22,6,0,29,24,4,1,29,23,6,0
0,13,12,0,0,12,1,12,0,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,8,0,1,8,1,8,0,1,9,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,51,40,9,1,49,1,30,10,2,35,27,7,1,15,13,2,0,0,0,0,0,0,0,0,0
0,16,12,1,1,13,2,12,0,2,10,9,0,1,4,3,1,0,0,0,0,0,0,0,0,0
0,34,26,3,2,29,3,26,0,3,20,15,3,2,4,4,0,0,7,7,0,0,0,0,0,0
0,34,16,11,4,27,3,16,0,3,19,7,10,2,9,6,1,2,3,3,0,0,0,0,0,0
0,33,17,10,3,27,3,17,0,3,18,8,9,1,9,6,1,2,3,3,0,0,0,0,0,0
1,50,34,14,1,48,1,25,9,2,35,25,9,1,14,9,5,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,10,4,1,14,3,10,0,3,3,1,2,0,11,8,2,1,1,1,0,0,0,0,0,0
0,17,13,1,0,14,3,7,6,3,1,0,1,0,9,9,0,0,4,4,0,0,0,0,0,0
0,12,9,0,1,9,2,9,0,2,8,7,0,1,2,2,0,0,0,0,0,0,0,0,0,0
0,8,7,0,0,7,1,7,0,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,10,0,0,10,1,10,0,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,49,39,9,0,48,1,27,12,2,41,34,7,0,7,5,2,0,0,0,0,0,0,0,0,0
1,57,47,8,1,55,1,33,14,2,39,32,6,1,17,15,2,0,0,0,0,0,0,0,0,0
0,21,18,0,0,18,3,18,0,3,9,9,0,0,5,5,0,0,4,4,0,0,0,0,0,0
0,48,34,8,3,42,3,34,0,3,33,25,7,1,9,6,1,2,3,3,0,0,0,0,0,0
1,49,37,11,0,48,1,29,8,2,40,30,10,0,8,7,1,0,0,0,0,0,0,0,0,0
1,54,42,10,1,52,1,31,11,2,40,32,8,0,13,10,2,1,0,0,0,0,0,0,0,0
0,7,6,0,0,6,1,6,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,44,32,10,1,42,1,24,8,2,35,25,9,1,8,7,1,0,0,0,0,0,0,0,0,0
0,24,19,0,3,19,2,19,0,2,15,12,0,3,7,7,0,0,0,0,0,0,0,0,0,0
0,39,30,3,4,33,2,30,0,2,21,14,3,4,16,16,0,0,0,0,0,0,0,0,0,0
1,45,38,5,1,43,1,26,12,2,36,31,4,1,8,7,1,0,0,0,0,0,0,0,0,0
0,16,11,4,0,15,1,11,0,1,15,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,10,0,0,10,2,10,0,2,8,8,0,0,2,2,0,0,0,0,0,0,0,0,0,0
0,10,8,0,0,8,2,8,0,2,3,3,0,0,5,5,0,0,0,0,0,0,0,0,0,0
1,52,40,10,1,50,1,28,12,2,38,29,8,1,13,11,2,0,0,0,0,0,0,0,0,0
0,14,12,0,0,12,2,12,0,2,3,3,0,0,9,9,0,0,0,0,0,0,0,0,0,0
1,110,93,13,1,106,3,39,54,4,31,29,2,0,27,23,3,1,22,19,3,0,27,22,5,0
1,111,97,11,1,108,2,68,29,3,50,45,5,0,33,30,2,1,26,22,4,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,44,35,8,0,43,1,25,10,2,34,27,7,0,9,8,1,0,0,0,0,0,0,0,0,0
0,32,25,2,3,27,2,25,0,2,14,9,2,3,16,16,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,11,0,0,11,1,11,0,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,117,100,12,2,112,3,66,34,4,46,41,5,0,31,26,4,1,25,23,2,0,12,10,1,1
1,46,34,11,0,45,1,24,10,2,36,26,10,0,9,8,1,0,0,0,0,0,0,0,0,0
0,34,26,3,2,29,3,26,0,3,20,15,3,2,4,4,0,0,7,7,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,9,0,0,9,2,9,0,2,4,4,0,0,5,5,0,0,0,0,0,0,0,0,0,0
1,53,41,11,0,52,1,28,13,2,36,28,8,0,16,13,3,0,0,0,0,0,0,0,0,0
0,30,16,7,2,23,5,16,0,5,4,1,2,1,7,1,5,1,2,2,0,0,5,5,0,0
1,48,36,11,0,47,1,23,13,2,39,30,9,0,8,6,2,0,0,0,0,0,0,0,0,0
1,56,42,12,1,54,1,26,16,2,41,31,9,1,14,11,3,0,0,0,0,0,0,0,0,0
1,56,45,10,0,55,1,25,20,2,33,25,8,0,22,20,2,0,0,0,0,0,0,0,0,0
0,20,17,0,0,17,3,17,0,3,6,6,0,0,3,3,0,0,8,8,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,26,11,5,37,3,26,0,3,25,12,10,3,14,11,1,2,3,3,0,0,0,0,0,0
1,53,42,10,0,52,1,26,16,2,33,26,7,0,19,16,3,0,0,0,0,0,0,0,0,0
1,48,36,9,2,45,1,24,12,2,35,27,6,2,12,9,3,0,0,0,0,0,0,0,0,0
1,113,87,22,1,109,3,45,42,4,31,22,8,1,24,18,6,0,27,23,4,0,28,24,4,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31,15,10,3,25,3,15,0,3,16,6,9,1,9,6,1,2,3,3,0,0,0,0,0,0
1,57,39,15,2,54,1,24,15,2,38,26,11,1,18,13,4,1,0,0,0,0,0,0,0,0
0,10,8,0,0,8,2,8,0,2,7,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,17,15,0,0,15,2,15,0,2,5,5,0,0,10,10,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,94,83,9,0,92,2,59,24,3,47,41,6,0,23,21,2,0,22,21,1,0,0,0,0,0
0,4,3,0,0,3,1,3,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,13,0,0,13,1,13,0,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,49,40,8,0,48,1,31,9,2,39,32,7,0,9,8,1,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,144,116,24,1,140,3,73,43,4,51,43,8,0,28,23,5,0,33,28,5,0,29,22,6,1
1,125,100,21,1,121,3,45,55,4,34,25,9,0,26,21,5,0,36,30,6,0,26,24,1,1
1,50,39,10,0,49,1,27,12,2,36,28,8,0,13,11,2,0,0,0,0,0,0,0,0,0
0,24,14,4,3,18,3,14,0,3,10,4,4,2,8,7,0,1,3,3,0,0,0,0,0,0
0,35,15,14,3,29,3,15,0,3,20,6,13,1,9,6,1,2,3,3,0,0,0,0,0,0
1,52,42,8,1,50,1,30,12,2,34,26,8,0,17,16,0,1,0,0,0,0,0,0,0,0
0,17,13,1,0,14,3,6,7,3,1,0,1,0,9,9,0,0,4,4,0,0,0,0,0,0
1,23,16,7,0,23,0,11,5,1,23,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1,44,34,9,0,43,1,31,3,2,34,27,7,0,9,7,2,0,0,0,0,0,0,0,0,0
0,15,13,0,1,13,1,13,0,1,14,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,19,14,1,2,15,2,14,0,2,14,11,1,2,3,3,0,0,0,0,0,0,0,0,0,0
0,34,19,9,3,28,3,19,0,3,19,10,8,1,9,6,1,2,3,3,0,0,0,0,0,0
1,55,44,10,0,54,1,32,12,2,40,33,7,0,14,11,3,0,0,0,0,0,0,0,0,0
0,24,16,3,1,19,4,16,0,4,13,9,3,1,2,2,0,0,3,3,0,0,2,2,0,0
0,9,7,0,1,7,1,7,0,1,8,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,126,104,19,0,123,3,65,39,4,50,41,9,0,28,27,1,0,24,18,6,0,21,18,3,0
0,17,13,1,0,14,3,8,5,3,1,0,1,0,9,9,0,0,4,4,0,0,0,0,0,0
0,21,16,3,0,19,2,16,0,2,10,7,3,0,9,9,0,0,0,0,0,0,0,0,0,0
0,7,6,0,0,6,1,6,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34,16,11,4,27,3,16,0,3,19,7,10,2,9,6,1,2,3,3,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,40,31,7,1,38,1,25,6,2,32,25,6,1,7,6,1,0,0,0,0,0,0,0,0,0
1,8,6,2,0,8,0,6,0,1,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,135,109,20,3,129,3,71,38,4,46,39,7,0,26,23,1,2,35,26,9,0,25,21,3,1
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,13,0,0,13,2,13,0,2,3,3,0,0,10,10,0,0,0,0,0,0,0,0,0,0
1,40,28,10,1,38,1,21,7,2,32,22,9,1,7,6,1,0,0,0,0,0,0,0,0,0
1,53,40,10,2,50,1,25,15,2,36,28,7,1,16,12,3,1,0,0,0,0,0,0,0,0
0,9,7,0,0,7,2,7,0,2,3,3,0,0,4,4,0,0,0,0,0,0,0,0,0,0
0,25,20,3,0,23,2,20,0,2,14,11,3,0,9,9,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,16,1,0,17,3,16,0,3,5,4,1,0,7,7,0,0,5,5,0,0,0,0,0,0
0,12,7,3,0,10,2,7,0,2,4,1,3,0,6,6,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,10,1,0,11,2,10,0,2,9,9,0,0,2,1,1,0,0,0,0,0,0,0,0,0
0,11,10,0,0,10,1,10,0,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,11,3,0,14,2,11,0,2,4,1,3,0,10,10,0,0,0,0,0,0,0,0,0,0
0,10,7,1,0,8,2,7,0,2,4,4,0,0,4,3,1,0,0,0,0,0,0,0,0,0
0,9,8,0,0,8,1,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,11,1,2,12,2,11,0,2,12,10,0,2,2,1,1,0,0,0,0,0,0,0,0,0
1,118,91,19,5,110,3,51,40,4,31,22,7,2,32,26,5,1,24,22,2,0,28,21,5,2
0,39,29,4,4,33,2,29,0,2,21,13,4,4,16,16,0,0,0,0,0,0,0,0,0,0
0,17,16,0,0,16,1,16,0,1,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,47,38,7,1,45,1,22,16,2,35,29,5,1,11,9,2,0,0,0,0,0,0,0,0,0
1,68,47,19,1,66,1,25,22,2,39,28,10,1,28,19,9,0,0,0,0,0,0,0,0,0
1,44,36,7,0,43,1,17,19,2,28,23,5,0,15,13,2,0,0,0,0,0,0,0,0,0
1,8,6,2,0,8,0,6,0,1,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,5,0,0,5,1,5,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,5,0,0,5,1,5,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,49,36,12,0,48,1,21,15,2,39,29,10,0,9,7,2,0,0,0,0,0,0,0,0,0
1,138,110,24,1,134,3,70,40,4,48,41,7,0,30,26,4,0,34,25,8,1,23,18,5,0
0,16,14,0,0,14,2,14,0,2,3,3,0,0,11,11,0,0,0,0,0,0,0,0,0,0
0,9,2,6,0,8,1,2,0,1,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,15,1,1,16,2,15,0,2,15,14,0,1,2,1,1,0,0,0,0,0,0,0,0,0
1,56,44,8,3,52,1,28,16,2,37,28,7,2,18,16,1,1,0,0,0,0,0,0,0,0
0,24,16,4,1,20,3,16,0,3,5,1,4,0,13,12,0,1,3,3,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,6,0,0,6,1,6,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
