label,total_character,letters,numbers,special_characters,letters_number,dots,lowercase_letters,uppercase_letters,subdomains_count,subdomain1,subdomain1_letters,subdomain1_numbers,subdomain1_special,subdomain2,subdomain2_letters,subdomain2_numbers,subdomain2_special,subdomain3,subdomain3_letters,subdomain3_numbers,subdomain3_special,subdomain4,subdomain4_letters,subdomain4_numbers,subdomain4_special
1,63,48,14,0,62,1,30,18,2,36,26,10,0,26,22,4,0,0,0,0,0,0,0,0,0
0,73,32,30,2,62,9,32,0,10,3,1,1,1,11,1,9,1,5,0,5,0,4,1,3,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,75,36,28,2,64,9,36,0,10,3,1,1,1,11,1,9,1,7,0,7,0,4,1,3,0
1,45,36,8,0,44,1,25,11,2,36,29,7,0,8,7,1,0,0,0,0,0,0,0,0,0
0,11,11,0,0,11,0,11,0,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,70,32,27,2,59,9,32,0,10,3,0,2,1,11,1,9,1,2,0,2,0,4,1,3,0
1,39,30,8,0,38,1,21,9,2,31,25,6,0,7,5,2,0,0,0,0,0,0,0,0,0
1,54,42,9,2,51,1,33,9,2,38,30,7,1,15,12,2,1,0,0,0,0,0,0,0,0
0,19,8,10,0,18,1,3,5,2,15,5,10,0,3,3,0,0,0,0,0,0,0,0,0,0
0,16,14,0,0,14,2,14,0,2,11,11,0,0,3,3,0,0,0,0,0,0,0,0,0,0
0,73,31,31,2,62,9,31,0,10,3,1,1,1,11,1,9,1,5,0,5,0,4,1,3,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,76,25,39,2,64,10,25,0,11,1,0,1,0,3,1,1,1,11,1,9,1,6,0,6,0
0,23,17,1,4,18,1,17,0,2,16,11,1,4,6,6,0,0,0,0,0,0,0,0,0,0
0,69,28,30,2,58,9,28,0,10,3,1,1,1,11,0,10,1,1,0,1,0,4,1,3,0
0,43,15,23,3,38,2,15,0,3,31,5,23,3,2,2,0,0,8,8,0,0,0,0,0,0
1,119,96,20,0,116,3,54,42,4,36,29,7,0,27,21,6,0,30,26,4,0,23,20,3,0
1,108,83,22,0,105,3,47,36,4,35,26,9,0,22,21,1,0,25,18,7,0,23,18,5,0
0,12,12,0,0,12,0,12,0,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,8,0,0,8,2,8,0,3,3,3,0,0,3,3,0,0,2,2,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,18,0,0,18,2,18,0,3,6,6,0,0,9,9,0,0,3,3,0,0,0,0,0,0
0,69,29,29,2,58,9,29,0,10,3,1,1,1,11,1,9,1,1,0,1,0,4,1,3,0
1,52,39,12,0,51,1,27,12,2,41,33,8,0,10,6,4,0,0,0,0,0,0,0,0,0
0,17,14,1,0,15,2,14,0,2,6,6,0,0,9,8,1,0,0,0,0,0,0,0,0,0
1,43,30,12,0,42,1,22,8,2,36,26,10,0,6,4,2,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,69,30,28,2,58,9,30,0,10,3,1,1,1,11,1,9,1,1,0,1,0,4,1,3,0
1,47,38,8,0,46,1,25,13,2,35,30,5,0,11,8,3,0,0,0,0,0,0,0,0,0
1,48,37,9,1,46,1,26,11,2,35,28,6,1,12,9,3,0,0,0,0,0,0,0,0,0
0,11,11,0,0,11,0,11,0,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,37,16,6,53,1,37,0,2,53,31,16,6,6,6,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,47,23,22,0,45,2,23,0,3,33,13,20,0,7,7,0,0,5,3,2,0,0,0,0,0
1,111,87,20,1,107,3,41,46,4,37,30,7,0,20,17,3,0,28,24,4,0,23,16,6,1
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,48,35,11,1,46,1,25,10,2,43,32,11,0,4,3,0,1,0,0,0,0,0,0,0,0
1,106,84,17,2,101,3,42,42,4,28,22,5,1,25,24,1,0,26,21,5,0,24,17,6,1
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,2,6,0,8,0,2,0,1,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1,42,30,9,2,39,1,21,9,2,37,27,8,2,4,3,1,0,0,0,0,0,0,0,0,0
0,69,31,27,2,58,9,31,0,10,3,1,1,1,11,0,10,1,1,0,1,0,4,1,3,0
0,46,24,20,0,44,2,24,0,3,33,14,19,0,7,7,0,0,4,3,1,0,0,0,0,0
1,14,11,3,0,14,0,7,4,1,14,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,130,113,11,3,124,3,68,45,4,44,39,5,0,22,19,1,2,29,26,3,0,32,29,2,1
0,9,8,0,0,8,1,8,0,2,3,3,0,0,5,5,0,0,0,0,0,0,0,0,0,0
0,75,31,32,2,63,10,31,0,11,1,1,0,0,3,1,1,1,11,1,9,1,5,1,4,0
1,51,36,13,1,49,1,26,10,2,41,32,9,0,9,4,4,1,0,0,0,0,0,0,0,0
0,7,2,4,0,6,1,2,0,2,4,1,3,0,2,1,1,0,0,0,0,0,0,0,0,0
1,54,44,8,1,52,1,30,14,2,39,32,7,0,14,12,1,1,0,0,0,0,0,0,0,0
0,30,21,6,0,27,3,21,0,3,6,0,6,0,6,6,0,0,15,15,0,0,0,0,0,0
0,69,26,32,2,58,9,26,0,10,3,1,1,1,11,1,9,1,1,0,1,0,4,1,3,0
0,5,5,0,0,5,0,5,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,74,28,35,2,63,9,28,0,10,3,1,1,1,11,1,9,1,6,1,5,0,4,1,3,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,47,38,6,2,44,1,29,9,2,38,32,5,1,8,6,1,1,0,0,0,0,0,0,0,0
0,19,13,2,4,15,0,13,0,1,19,13,2,4,0,0,0,0,0,0,0,0,0,0,0,0
0,71,34,25,2,59,10,34,0,11,1,1,0,0,3,1,1,1,11,2,8,1,1,0,1,0
0,3,3,0,0,3,0,3,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,5,2,1,7,0,5,0,1,8,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,10,7,2,0,9,1,7,0,2,2,1,1,0,7,6,1,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,45,33,9,2,42,1,20,13,2,38,29,8,1,6,4,1,1,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,54,42,9,2,51,1,26,16,2,33,25,7,1,20,17,2,1,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,69,31,27,2,58,9,31,0,10,3,1,1,1,11,1,9,1,1,0,1,0,4,2,2,0
0,6,2,4,0,6,0,2,0,1,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1,57,46,10,0,56,1,31,15,2,39,32,7,0,17,14,3,0,0,0,0,0,0,0,0,0
1,8,6,2,0,8,0,6,0,1,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,16,1,4,17,0,16,0,1,21,16,1,4,0,0,0,0,0,0,0,0,0,0,0,0
1,50,36,12,1,48,1,26,10,2,37,28,8,1,12,8,4,0,0,0,0,0,0,0,0,0
0,6,6,0,0,6,0,6,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,14,5,4,19,1,14,0,2,17,8,5,4,6,6,0,0,0,0,0,0,0,0,0,0
1,48,36,10,1,46,1,24,12,2,39,29,9,1,8,7,1,0,0,0,0,0,0,0,0,0
0,39,21,11,5,32,2,21,0,3,25,12,10,3,9,6,1,2,3,3,0,0,0,0,0,0
1,48,36,10,1,46,1,26,10,2,39,32,7,0,8,4,3,1,0,0,0,0,0,0,0,0
0,21,15,3,1,18,2,15,0,3,2,1,1,0,11,8,2,1,6,6,0,0,0,0,0,0
1,45,34,8,2,42,1,22,12,2,37,28,7,2,7,6,1,0,0,0,0,0,0,0,0,0
1,84,72,10,0,82,2,40,32,3,34,30,4,0,33,29,4,0,15,13,2,0,0,0,0,0
0,9,8,0,0,8,1,8,0,2,3,3,0,0,5,5,0,0,0,0,0,0,0,0,0,0
0,53,39,8,5,47,1,39,0,2,46,33,8,5,6,6,0,0,0,0,0,0,0,0,0,0
0,11,9,0,1,9,1,9,0,2,3,3,0,0,7,6,0,1,0,0,0,0,0,0,0,0
1,50,40,9,0,49,1,28,12,2,36,30,6,0,13,10,3,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,135,105,25,2,130,3,71,34,4,51,43,8,0,30,26,3,1,22,13,9,0,29,23,5,1
1,42,32,8,1,40,1,24,8,2,37,29,7,1,4,3,1,0,0,0,0,0,0,0,0,0
0,24,16,3,4,19,1,16,0,2,17,10,3,4,6,6,0,0,0,0,0,0,0,0,0,0
0,7,6,0,0,6,1,6,0,2,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0
0,22,17,1,1,18,3,17,0,3,8,6,1,1,8,8,0,0,3,3,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,50,40,7,2,47,1,25,15,2,39,32,6,1,10,8,1,1,0,0,0,0,0,0,0,0
1,8,6,2,0,8,0,6,0,1,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,47,20,25,0,45,2,20,0,3,33,10,23,0,7,7,0,0,5,3,2,0,0,0,0,0
0,8,2,6,0,8,0,2,0,1,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,37,16,6,53,1,37,0,2,53,31,16,6,6,6,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,14,0,0,14,2,14,0,2,11,11,0,0,3,3,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,44,35,8,0,43,1,24,11,2,36,29,7,0,7,6,1,0,0,0,0,0,0,0,0,0
1,44,33,10,0,43,1,22,11,2,35,26,9,0,8,7,1,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,50,38,11,0,49,1,25,13,2,33,24,9,0,16,14,2,0,0,0,0,0,0,0,0,0
0,69,33,25,2,58,9,33,0,10,3,1,1,1,11,1,9,1,1,0,1,0,4,1,3,0
1,50,37,9,3,46,1,23,14,2,37,27,8,2,12,10,1,1,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,45,35,9,0,44,1,23,12,2,36,30,6,0,8,5,3,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,110,80,22,5,102,3,41,39,4,31,21,9,1,30,25,4,1,26,20,4,2,20,14,5,1
0,18,16,0,0,16,2,16,0,3,3,3,0,0,10,10,0,0,3,3,0,0,0,0,0,0
0,14,12,2,0,14,0,12,0,1,14,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,52,38,11,2,49,1,29,9,2,35,25,8,2,16,13,3,0,0,0,0,0,0,0,0,0
1,135,111,20,1,131,3,71,40,4,50,43,7,0,29,27,2,0,29,22,7,0,24,19,4,1
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,72,30,31,2,61,9,30,0,10,4,1,2,1,11,0,10,1,3,1,2,0,4,1,3,0
0,28,9,13,5,22,1,9,0,2,18,2,12,4,9,7,1,1,0,0,0,0,0,0,0,0
1,53,44,7,1,51,1,30,14,2,38,32,5,1,14,12,2,0,0,0,0,0,0,0,0,0
1,58,46,9,2,55,1,29,17,2,38,28,8,2,19,18,1,0,0,0,0,0,0,0,0,0
1,53,42,10,0,52,1,26,16,2,36,26,10,0,16,16,0,0,0,0,0,0,0,0,0,0
0,69,30,28,2,58,9,30,0,10,3,1,1,1,11,0,10,1,1,0,1,0,4,1,3,0
0,29,27,0,0,27,2,27,0,2,24,24,0,0,3,3,0,0,0,0,0,0,0,0,0,0
0,24,14,5,4,19,1,14,0,2,17,8,5,4,6,6,0,0,0,0,0,0,0,0,0,0
0,8,7,0,0,7,1,7,0,2,4,4,0,0,3,3,0,0,0,0,0,0,0,0,0,0
0,4,4,0,0,4,0,4,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,41,31,9,0,40,1,21,10,2,35,28,7,0,5,3,2,0,0,0,0,0,0,0,0,0
0,22,17,2,1,19,2,17,0,3,3,1,2,0,11,10,0,1,6,6,0,0,0,0,0,0
0,69,28,30,2,58,9,28,0,10,3,1,1,1,11,1,9,1,1,0,1,0,4,1,3,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,72,33,28,2,61,9,33,0,10,3,1,1,1,11,1,9,1,4,0,4,0,4,1,3,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,49,39,9,0,48,1,29,10,2,39,31,8,0,9,8,1,0,0,0,0,0,0,0,0,0
0,16,15,0,0,15,1,15,0,2,5,5,0,0,10,10,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,9,0,0,9,0,9,0,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,70,25,34,2,59,9,25,0,10,3,1,1,1,11,1,9,1,2,0,2,0,4,1,3,0
0,73,32,30,2,62,9,32,0,10,3,1,1,1,11,1,9,1,5,0,5,0,4,1,3,0
0,9,9,0,0,9,0,9,0,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,121,98,18,2,116,3,45,53,4,33,30,2,1,28,24,4,0,29,27,2,0,28,17,10,1
0,74,30,33,2,63,9,30,0,10,3,0,2,1,11,1,9,1,6,1,5,0,4,1,3,0
0,36,20,11,3,31,2,20,0,3,22,11,10,1,9,6,1,2,3,3,0,0,0,0,0,0
0,9,9,0,0,9,0,9,0,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,53,42,5,5,47,1,42,0,2,46,36,5,5,6,6,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,52,35,16,0,51,1,29,6,2,38,28,10,0,13,7,6,0,0,0,0,0,0,0,0,0
1,120,90,23,4,113,3,45,45,4,28,23,4,1,31,26,4,1,29,20,9,0,29,21,6,2
0,14,13,1,0,14,0,13,0,1,14,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,48,37,9,1,46,1,26,11,2,38,30,7,1,9,7,2,0,0,0,0,0,0,0,0,0
0,69,29,29,2,58,9,29,0,10,3,1,1,1,11,1,9,1,1,0,1,0,4,1,3,0
0,4,2,2,0,4,0,2,0,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,56,43,12,0,55,1,28,15,2,38,29,9,0,17,14,3,0,0,0,0,0,0,0,0,0
1,53,43,9,0,52,1,30,13,2,41,33,8,0,11,10,1,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,48,39,7,1,46,1,26,13,2,41,34,6,1,6,5,1,0,0,0,0,0,0,0,0,0
0,4,4,0,0,4,0,4,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,39,14,6,53,1,39,0,2,53,33,14,6,6,6,0,0,0,0,0,0,0,0,0,0
0,12,6,5,0,11,1,6,0,2,8,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0
0,13,11,2,0,13,0,11,0,1,13,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,15,0,0,15,0,15,0,1,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,16,2,4,18,1,16,0,2,16,10,2,4,6,6,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,2,6,0,8,0,2,0,1,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,75,26,38,2,64,9,26,0,10,3,1,1,1,11,1,9,1,7,1,6,0,4,1,3,0
0,14,10,4,0,14,0,10,0,1,14,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1,46,36,9,0,45,1,26,10,2,39,31,8,0,6,5,1,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,118,94,20,1,114,3,60,34,4,51,42,9,0,34,26,8,0,25,21,3,1,5,5,0,0
1,50,38,10,1,48,1,30,8,2,40,32,8,0,9,6,2,1,0,0,0,0,0,0,0,0
0,30,21,6,0,27,3,21,0,3,6,0,6,0,6,6,0,0,15,15,0,0,0,0,0,0
1,44,32,11,0,43,1,19,13,2,33,22,11,0,10,10,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,42,33,7,1,40,1,23,10,2,35,28,6,1,6,5,1,0,0,0,0,0,0,0,0,0
0,34,30,0,0,30,4,30,0,4,3,3,0,0,14,14,0,0,10,10,0,0,3,3,0,0
0,17,15,0,0,15,2,15,0,2,12,12,0,0,3,3,0,0,0,0,0,0,0,0,0,0
0,24,18,2,2,20,2,18,0,2,13,9,2,2,9,9,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,15,4,1,19,2,15,0,3,3,1,2,0,11,8,2,1,6,6,0,0,0,0,0,0
0,8,2,5,0,7,1,2,0,2,5,1,4,0,2,1,1,0,0,0,0,0,0,0,0,0
0,27,24,0,0,24,3,24,0,3,14,14,0,0,7,7,0,0,3,3,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,56,43,12,0,55,1,31,12,2,37,29,8,0,18,14,4,0,0,0,0,0,0,0,0,0
0,9,2,6,0,8,1,2,0,2,5,1,4,0,3,1,2,0,0,0,0,0,0,0,0,0
1,133,112,18,0,130,3,69,43,4,50,44,6,0,29,27,2,0,26,19,7,0,25,22,3,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,77,31,33,2,64,11,31,0,12,1,0,1,0,1,1,0,0,3,1,1,1,11,1,9,1
1,47,35,11,0,46,1,28,7,2,40,30,10,0,6,5,1,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,48,35,12,0,47,1,24,11,2,38,29,9,0,9,6,3,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,14,0,0,14,2,14,0,2,12,12,0,0,2,2,0,0,0,0,0,0,0,0,0,0
0,9,8,0,0,8,1,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,46,32,12,1,44,1,23,9,2,37,26,10,1,8,6,2,0,0,0,0,0,0,0,0,0
1,8,6,2,0,8,0,6,0,1,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36,19,10,5,29,2,19,0,3,22,10,9,3,9,6,1,2,3,3,0,0,0,0,0,0
1,48,36,11,0,47,1,28,8,2,38,29,9,0,9,7,2,0,0,0,0,0,0,0,0,0
1,53,47,5,0,52,1,32,15,2,37,32,5,0,15,15,0,0,0,0,0,0,0,0,0,0
1,50,41,8,0,49,1,29,12,2,37,30,7,0,12,11,1,0,0,0,0,0,0,0,0,0
1,72,55,14,1,69,2,35,20,3,39,29,9,1,29,24,5,0,2,2,0,0,0,0,0,0
0,53,38,9,5,47,1,38,0,2,46,32,9,5,6,6,0,0,0,0,0,0,0,0,0,0
0,20,10,8,0,18,2,10,0,3,6,0,6,0,7,5,2,0,5,5,0,0,0,0,0,0
1,54,39,12,2,51,1,26,13,2,36,25,9,2,17,14,3,0,0,0,0,0,0,0,0,0
0,69,31,27,2,58,9,31,0,10,3,1,1,1,11,1,9,1,1,0,1,0,4,1,3,0
0,75,26,38,2,64,9,26,0,10,4,0,3,1,11,1,9,1,6,1,5,0,4,1,3,0
0,3,3,0,0,3,0,3,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,53,39,8,5,47,1,39,0,2,46,33,8,5,6,6,0,0,0,0,0,0,0,0,0,0
1,117,86,24,4,110,3,44,42,4,32,25,7,0,32,24,7,1,21,15,4,2,29,22,6,1
0,60,35,18,6,53,1,35,0,2,53,29,18,6,6,6,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,41,32,7,1,39,1,22,10,2,34,28,5,1,6,4,2,0,0,0,0,0,0,0,0,0
1,54,42,11,0,53,1,31,11,2,39,30,9,0,14,12,2,0,0,0,0,0,0,0,0,0
1,8,6,2,0,8,0,6,0,1,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,52,42,8,1,50,1,29,13,2,36,31,4,1,15,11,4,0,0,0,0,0,0,0,0,0
1,113,92,16,2,108,3,51,41,4,35,27,7,1,26,22,4,0,20,16,3,1,29,27,2,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,73,30,32,2,62,9,30,0,10,3,1,1,1,11,1,9,1,5,0,5,0,4,1,3,0
1,121,105,13,0,118,3,65,40,4,47,40,7,0,27,26,1,0,26,23,3,0,18,16,2,0
1,132,106,20,3,126,3,59,47,4,42,37,5,0,29,27,1,1,32,24,6,2,26,18,8,0
1,57,44,11,1,55,1,32,12,2,39,30,9,0,17,14,2,1,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,14,4,1,18,2,14,0,3,8,3,4,1,1,1,0,0,10,10,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,2,3,0,5,1,2,0,2,4,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0
1,53,42,10,0,52,1,27,15,2,39,30,9,0,13,12,1,0,0,0,0,0,0,0,0,0
0,9,8,0,0,8,1,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,139,115,19,2,134,3,79,36,4,50,42,8,0,31,29,2,0,31,26,4,1,24,18,5,1
0,7,2,4,0,6,1,2,0,2,5,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,69,29,29,2,58,9,29,0,10,3,1,1,1,11,1,9,1,1,0,1,0,4,1,3,0
0,16,15,0,0,15,1,15,0,1,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,48,36,11,0,47,1,29,7,2,39,29,10,0,8,7,1,0,0,0,0,0,0,0,0,0
0,69,29,29,2,58,9,29,0,10,3,1,1,1,11,1,9,1,1,0,1,0,4,1,3,0
0,23,15,3,4,18,1,15,0,2,16,9,3,4,6,6,0,0,0,0,0,0,0,0,0,0
0,14,12,0,0,12,2,12,0,2,3,3,0,0,9,9,0,0,0,0,0,0,0,0,0,0
1,131,106,20,2,126,3,69,37,4,50,40,10,0,31,28,3,0,22,15,5,2,25,23,2,0
0,72,30,31,2,61,9,30,0,10,3,0,2,1,11,1,9,1,4,1,3,0,4,1,3,0
0,23,15,3,4,18,1,15,0,2,16,9,3,4,6,6,0,0,0,0,0,0,0,0,0,0
0,79,33,33,2,66,11,33,0,12,1,0,1,0,1,1,0,0,3,1,1,1,11,1,9,1
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,14,4,1,18,2,14,0,3,2,1,1,0,11,7,3,1,6,6,0,0,0,0,0,0
1,44,33,9,1,42,1,22,11,2,36,27,8,1,7,6,1,0,0,0,0,0,0,0,0,0
1,44,32,11,0,43,1,24,8,2,36,28,8,0,7,4,3,0,0,0,0,0,0,0,0,0
0,70,26,33,2,59,9,26,0,10,3,1,1,1,11,0,10,1,2,0,2,0,4,1,3,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,12,0,0,12,1,12,0,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,5,0,0,5,1,5,0,2,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0
0,3,3,0,0,3,0,3,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,71,35,24,2,59,10,35,0,11,1,1,0,0,3,1,1,1,11,2,8,1,1,0,1,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
